scenario,interest_rate_shock,initial_interest_rate,interest_rate_bucket,predicted_pd
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.224175,high,0.16990846681922198
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09090909090909091
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20895000000000002,high,0.4960725075528701
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.33088235294117646
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.0966,very_low,0.08953341740226986
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.29337,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.0966,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.188895,low,0.08953341740226986
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.209895,high,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.0945,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.06521739130434781
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.08953341740226986
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.09067566951310499
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.256095,high,0.16990846681922198
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.3327205882352941
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20905500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.188895,low,0.13391662951404368
Mild Stress (+5%),0.05,0.1134,very_low,0.08953341740226986
Mild Stress (+5%),0.05,0.250215,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.16002000000000002,very_low,0.040262172284644196
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.33915,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20895000000000002,high,0.4960725075528701
Mild Stress (+5%),0.05,0.0945,very_low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.19939500000000002,high,0.18269230769230768
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.0966,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.24864000000000003,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.0966,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.175245,low,0.08953341740226986
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.1701,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.07575757575757576
Mild Stress (+5%),0.05,0.11812500000000001,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.264285,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.178395,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.12946500000000002,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.07575757575757576
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.33915,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.138705,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.3327205882352941
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.224175,high,0.1471861471861472
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.33088235294117646
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.08953341740226986
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20895000000000002,high,0.4960725075528701
Mild Stress (+5%),0.05,0.19939500000000002,high,0.21285140562248997
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.0945,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.18269230769230768
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.3026315789473684
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.18931499999999998,low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.19939500000000002,high,0.18269230769230768
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.24885,high,0.16990846681922198
Mild Stress (+5%),0.05,0.20233500000000001,high,0.08408752434414023
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.250215,high,0.16990846681922198
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.2586490939044481
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.141645,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.308595,very_high,0.2586490939044481
Mild Stress (+5%),0.05,0.0966,very_low,0.07830687830687831
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.33915,very_high,0.13391662951404368
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.09067566951310499
Mild Stress (+5%),0.05,0.3045,very_high,0.2875
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.225015,high,0.16990846681922198
Mild Stress (+5%),0.05,0.1134,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.08408752434414023
Mild Stress (+5%),0.05,0.189525,low,0.08408752434414023
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.3026315789473684
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.2586490939044481
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.18669000000000002,low,0.09293914137442995
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.0945,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.0966,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.315,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
